# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 12 03:47:53 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1026.01,388624270,FP,08h21m44.31s,125.4346340,-51d45m33.99s,-51.7594420,47.2280000,0.047,-0.047,0,-6.3250000,0.039,-0.039,0,2459237.4597340,0.006504,-0.006504,0,14.2694372,0.0092187,-0.0092187,0,6.9350494,0.4663160,-0.4663160,0,1246.3921871,94.5884250,-94.5884250,0,3.7255381,0.2679282,-0.2679282,0,51.2588496,,,,682.4360542,,,,9.9138000,0.006,-0.006,0,105.6770000,0.2575000,-0.2575000,0,5690.0000000,129.0000000,-129.0000000,0,4.5800000,0.0800000,-0.0800000,0,0.8538980,0.0413895,-0.0413895,0,2019-06-11 14:45:00,2021-10-29 12:59:15
1027.01,20318757,PC,11h08m31.99s,167.1332750,-29d39m11.29s,-29.6531350,-87.5540000,0.073,-0.073,0,12.9920000,0.057,-0.057,0,2459302.3737990,0.001601,-0.001601,0,3.2834447,0.0000091,-0.0000091,0,1.3840000,0.2990000,-0.2990000,0,1220.0000000,2.1221800,-2.1221800,0,2.6999400,0.2648580,-0.2648580,0,79.7847000,,,,832.0000000,,,,10.2103000,0.006,-0.006,0,56.3449000,0.1324500,-0.1324500,0,4272.0000000,122.7000000,-122.7000000,0,4.6000000,0.1100000,-0.1100000,0,0.6800000,0.0600000,-0.0600000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1027.02,20318757,PC,11h08m31.99s,167.1332750,-29d39m11.29s,-29.6531350,-87.5540000,0.073,-0.073,0,12.9920000,0.057,-0.057,0,2459304.6284400,0.003537,-0.003537,0,11.0285857,0.0000705,-0.0000705,0,3.1640000,0.8270000,-0.8270000,0,1770.0000000,6.5043900,-6.5043900,0,3.1211100,0.3380600,-0.3380600,0,53.4063000,,,,753.0000000,,,,10.2103000,0.006,-0.006,0,56.3449000,0.1324500,-0.1324500,0,4272.0000000,122.7000000,-122.7000000,0,4.6000000,0.1100000,-0.1100000,0,0.6800000,0.0600000,-0.0600000,0,2021-06-03 22:37:59,2021-10-29 12:59:15
1028.01,447283466,FP,10h28m23.6s,157.0983370,-51d42m19.47s,-51.7054090,30.6500000,0.054,-0.054,0,-33.9060000,0.056,-0.056,0,2458544.4806600,0.004120,-0.004120,0,1.0160600,0.0003400,-0.0003400,0,2.8430000,0.2780000,-0.2780000,0,240.0000000,0.3757090,-0.3757090,0,1.2070400,0.0989898,-0.0989898,0,2784.0400000,,,,2023.0000000,,,,7.9059000,0.006,-0.006,0,23.7748000,0.0202500,-0.0202500,0,4634.0000000,120.9000000,-120.9000000,0,4.6400000,0.0900000,-0.0900000,0,0.6800000,0.0500000,-0.0500000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1029.01,374908020,FP,05h54m57.38s,88.7390900,-65d57m31.82s,-65.9588390,,,,,,,,,2458365.8931300,0.000960,-0.000960,0,36.2221400,0.0004600,-0.0004600,0,5.1070000,0.1880000,-0.1880000,0,7170.0000000,228.1730000,-228.1730000,0,,,,0,,,,,,,,,6.8410000,0.000,0.000,0,,,,0,,,,0,,,,0,,,,0,2019-06-11 14:45:03,2021-12-07 16:02:02
103.01,336732616,KP,20h49m49.8s,312.4574880,-24d25m43.3s,-24.4286940,10.4260000,0.070,-0.070,0,15.6200000,0.051,-0.051,0,2458327.2525600,0.000586,-0.000586,0,3.5478540,0.0001490,-0.0001490,0,3.4943330,0.0492050,-0.0492050,0,10424.3718000,123.3593140,-123.3593140,0,14.5818410,0.1964350,-0.1964350,0,1212.0043760,,,,1504.8589530,,,,11.5232000,0.008,-0.008,0,411.2110000,7.7520000,-7.7520000,0,6351.0000000,,,0,4.2289600,,,0,1.4000000,,,0,2018-09-05 18:49:20,2021-10-29 12:59:15
1030.01,464296022,FP,10h23m19.55s,155.8314780,-57d35m24.89s,-57.5902480,-26.1840000,2.184,-2.184,0,22.4890000,1.073,-1.073,0,2458551.3274700,0.001320,-0.001320,0,12.1236900,0.0007600,-0.0007600,0,4.8490000,0.2110000,-0.2110000,0,6142.7700000,1221.9800000,-1221.9800000,0,9.2566400,4.1350500,-4.1350500,0,223.1950000,,,,1076.0000000,,,,9.5706000,0.006,-0.006,0,78.4127300,2.8399200,-2.8399200,0,4807.6000000,60.0000000,-60.0000000,0,4.1700000,0.3600000,-0.3600000,0,1.0700000,0.0300000,-0.0300000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1031.01,304021498,FP,09h23m32.13s,140.8838900,-67d01m33.62s,-67.0260060,-23.9010000,0.042,-0.042,0,3.0300000,0.047,-0.047,0,2459282.2398610,0.002046,-0.002046,0,5.6496834,0.0008136,-0.0008136,0,2.5612882,0.4071460,-0.4071460,0,1194.3338558,103.6858700,-103.6858700,0,6.7892616,2.5511510,-2.5511510,0,1226.2203257,,,,1509.2524073,,,,9.7318000,0.006,-0.006,0,270.7710000,1.6275000,-1.6275000,0,6415.4000000,103.2000000,-103.2000000,0,3.9800000,0.0800000,-0.0800000,0,1.9220001,0.0794221,-0.0794221,0,2019-06-25 15:58:39,2021-10-29 12:59:15
1032.01,146589986,PC,10h36m53.16s,159.2215060,-42d32m29.9s,-42.5416390,-15.1500000,0.072,-0.072,0,6.4370000,0.087,-0.087,0,2459283.8298870,0.001435,-0.001435,0,5.6644730,0.0007689,-0.0007689,0,3.6459666,0.1205842,-0.1205842,0,3449.5814551,161.1159400,-161.1159400,0,14.3057012,0.8767856,-0.8767856,0,7657.4773686,,,,2385.8392559,,,,9.7611000,0.006,-0.006,0,587.1960000,18.7865000,-18.7865000,0,10395.0000000,320.6000000,-320.6000000,0,4.1300000,0.0700000,-0.0700000,0,2.3383701,0.1093570,-0.1093570,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1033.01,149601557,FP,05h49m07.82s,87.2825860,-60d29m54.4s,-60.4984440,8.9000000,3.100,-3.100,0,20.7000000,2.200,-2.200,0,2459179.5445500,0.002126,-0.002126,0,29.0162503,0.0001146,-0.0001146,0,6.5070000,0.7630000,-0.7630000,0,1440.0000000,1.8935900,-1.8935900,0,9.8422300,,,0,159.1890000,,,,,,,,10.0163000,0.006,-0.006,0,219.9400000,,,0,6113.1000000,,,0,,,,0,2.0100000,,,0,2019-06-11 14:45:00,2021-10-29 12:59:15
1034.01,400595342,FP,08h57m46.02s,134.4417520,-49d00m02.08s,-49.0005780,-4.8370000,0.063,-0.063,0,4.1090000,0.062,-0.062,0,2459283.3375370,0.003484,-0.003484,0,3.6344692,0.0009773,-0.0009773,0,2.5339234,0.5744699,-0.5744699,0,628.6990150,56.3047560,-56.3047560,0,4.2048368,2.1508167,-2.1508167,0,5420.1783490,,,,2188.3820499,,,,9.8174000,0.006,-0.006,0,363.4400000,4.9830000,-4.9830000,0,9810.0000000,173.7000000,-173.7000000,0,4.4300000,0.0600000,-0.0600000,0,1.6077600,0.0427739,-0.0427739,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1035.01,361413119,PC,09h36m36.07s,144.1502730,-61d34m59.46s,-61.5831820,-9.5060000,0.239,-0.239,0,16.8970000,0.207,-0.207,0,2459311.1690300,0.001083,-0.001083,0,6.0749453,0.0005713,-0.0005713,0,2.5945424,0.0876012,-0.0876012,0,6048.0816542,194.7304200,-194.7304200,0,29.1368995,13.6670630,-13.6670630,0,1487.4019595,,,,1583.8966377,,,,10.1126000,0.006,-0.006,0,347.5560000,13.6300000,-13.6300000,0,5964.0000000,128.4000000,-128.4000000,0,3.7000000,0.0900000,-0.0900000,0,2.4303801,0.1515680,-0.1515680,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1036.01,146172354,PC,10h31m28.11s,157.8671120,-42d14m25.61s,-42.2404480,10.9920000,0.037,-0.037,0,-57.7480000,0.049,-0.049,0,2459303.9453570,0.001828,-0.001828,0,3.7795364,0.0000131,-0.0000131,0,3.2380000,0.4990000,-0.4990000,0,2340.0000000,3.5901600,-3.5901600,0,6.1096600,0.3925050,-0.3925050,0,973.1810000,,,,1556.0000000,,,,10.2855000,0.006,-0.006,0,184.0150000,0.9620000,-0.9620000,0,5771.0000000,132.3000000,-132.3000000,0,4.3100000,0.0800000,-0.0800000,0,1.1800000,0.0600000,-0.0600000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1037.01,363260203,FP,09h49m32.44s,147.3851720,-63d18m23.32s,-63.3064780,-19.6870000,0.070,-0.070,0,10.9530000,0.068,-0.068,0,2459308.3056350,0.001770,-0.001770,0,1.2013272,0.0001542,-0.0001542,0,3.4475374,0.3109844,-0.3109844,0,427.3925883,23.5272430,-23.5272430,0,3.7397226,0.9475492,-0.9475492,0,22275.4350050,,,,3115.8482486,,,,9.0211000,0.006,-0.006,0,279.6980000,3.2790000,-3.2790000,0,9158.0000000,171.4000000,-171.4000000,0,4.3200000,0.0700000,-0.0700000,0,1.7416101,0.0494849,-0.0494849,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1038.01,90544017,FP,08h33m49.11s,128.4546380,-49d56m25.25s,-49.9403470,-15.5000000,1.600,-1.600,0,7.0000000,1.500,-1.500,0,2459273.3716430,0.002025,-0.002025,0,3.2235985,0.0000138,-0.0000138,0,2.1590000,0.4520000,-0.4520000,0,680.0000000,1.1300000,-1.1300000,0,5.5134100,,,0,2064.8000000,,,,,,,,8.7157000,0.006,-0.006,0,280.7650000,,,0,8904.0000000,239.9000000,-239.9000000,0,4.0900000,1.3600000,-1.3600000,0,2.1700000,,,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1039.01,461867584,APC,09h58m45.25s,149.6885450,-58d45m37.63s,-58.7604530,-6.4340000,0.215,-0.215,0,4.0980000,0.246,-0.246,0,2459284.2122910,0.001210,-0.001210,0,4.4205396,0.0004806,-0.0004806,0,4.8490726,0.0700071,-0.0700071,0,5756.6991096,200.1309800,-200.1309800,0,,,,0,359.5193874,,,,1110.5812279,,,,8.5483000,0.600,-0.600,0,2864.3400000,1012.5400000,-1012.5400000,0,,,,0,,,,0,,,,0,2019-07-24 18:44:12,2021-10-29 12:59:15
104.01,231670397,KP,21h19m47.93s,319.9496970,-58d08m56.16s,-58.1489330,10.5520000,0.045,-0.045,0,-10.6580000,0.043,-0.043,0,2459038.8635660,0.000955,-0.000955,0,4.0872994,0.0000041,-0.0000041,0,5.5861130,0.0508755,-0.0508755,0,3572.1712499,35.6894260,-35.6894260,0,13.6237732,0.6518233,-0.6518233,0,2242.3605401,,,,1755.0767383,,,,9.8638000,0.006,-0.006,0,316.6780000,2.9655000,-2.9655000,0,6036.0000000,,,0,3.9335900,,,0,2.2186699,0.1025730,-0.1025730,0,2018-09-05 18:49:20,2021-12-01 16:02:01
1040.01,310483807,FP,08h34m27.41s,128.6142100,-61d29m17.74s,-61.4882620,-11.7800000,0.118,-0.118,0,6.7250000,0.097,-0.097,0,2458520.6567400,0.004970,-0.004970,0,2.5555500,0.0004500,-0.0004500,0,1.5660000,0.3750000,-0.3750000,0,340.0000000,1.3722400,-1.3722400,0,11.5901000,,,0,3520.6800000,,,,2145.0000000,,,,8.3854000,0.007,-0.007,0,732.4320000,32.4490000,-32.4490000,0,10037.0000000,123.0000000,-123.0000000,0,,,,0,6.0400000,,,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1041.01,385624852,FP,09h13m36.54s,138.4022520,-55d11m52.48s,-55.1979100,-14.1890000,0.065,-0.065,0,14.2610000,0.058,-0.058,0,2459261.8012160,0.000400,-0.000400,0,8.3079200,0.0003700,-0.0003700,0,3.2280000,0.0890000,-0.0890000,0,8350.0000000,160.2380000,-160.2380000,0,43.1068000,4.4239900,-4.4239900,0,2276.2500000,,,,1924.0000000,,,,8.0981000,0.006,-0.006,0,305.0340000,2.9810000,-2.9810000,0,9081.0000000,173.2000000,-173.2000000,0,3.8300000,0.0700000,-0.0700000,0,3.0500000,0.0900000,-0.0900000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1042.01,360286627,PC,09h27m54.05s,141.9752150,-61d19m48.14s,-61.3300400,-11.5950000,0.056,-0.056,0,3.1390000,0.057,-0.057,0,2459331.3664200,0.000862,-0.000862,0,0.7581018,0.0000012,-0.0000012,0,1.0780000,0.1920000,-0.1920000,0,780.0000000,0.7081920,-0.7081920,0,10.0744000,0.4737620,-0.4737620,0,17894.0000000,,,,3222.0000000,,,,9.7180000,0.006,-0.006,0,792.6330000,19.4965000,-19.4965000,0,9917.0000000,199.6000000,-199.6000000,0,3.7500000,0.0600000,-0.0600000,0,3.5100000,0.1200000,-0.1200000,0,2019-07-24 18:44:12,2021-11-10 16:02:01
1043.01,90448944,FP,08h33m12.56s,128.3023190,-52d42m51.13s,-52.7142020,-9.4960000,0.051,-0.051,0,14.6590000,0.045,-0.045,0,2459305.3558630,0.003569,-0.003569,0,1.4415711,0.0000086,-0.0000086,0,2.3820000,0.2660000,-0.2660000,0,440.0000000,0.5355860,-0.5355860,0,3.0681400,0.1765390,-0.1765390,0,4670.4200000,,,,2303.0000000,,,,9.5719000,0.006,-0.006,0,208.0550000,1.1015000,-1.1015000,0,6902.0000000,135.7000000,-135.7000000,0,4.2500000,0.0900000,-0.0900000,0,1.5200000,0.0600000,-0.0600000,0,2019-07-24 18:44:12,2021-12-06 12:01:50
1044.01,463402815,PC,10h15m14.65s,153.8110230,-58d45m59.01s,-58.7663930,-14.4410000,0.073,-0.073,0,6.2140000,0.069,-0.069,0,2459308.0444140,0.001273,-0.001273,0,1.0081743,0.0000881,-0.0000881,0,2.1503902,0.1062413,-0.1062413,0,3152.9205585,150.6071200,-150.6071200,0,,,,0,2580.1315495,,,,1817.7335031,,,,10.0031000,0.006,-0.006,0,494.6890000,9.5570000,-9.5570000,0,5215.2000000,1166.8000000,-1166.8000000,0,,,,0,,,,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1045.01,54044474,FP,10h39m33.05s,159.8877040,-32d30m42.77s,-32.5118800,-34.6090000,0.053,-0.053,0,14.6670000,0.057,-0.057,0,2459301.5441260,0.000611,-0.000611,0,3.7039994,0.0000037,-0.0000037,0,4.2770000,0.5990000,-0.5990000,0,7590.0000000,1.2209200,-1.2209200,0,17.5700000,0.7465730,-0.7465730,0,3546.1300000,,,,2149.0000000,,,,9.6306000,0.006,-0.006,0,300.6960000,3.3695000,-3.3695000,0,7013.8000000,299.6000000,-299.6000000,0,4.2100000,0.4400000,-0.4400000,0,1.9000000,0.0800000,-0.0800000,0,2019-07-24 18:44:12,2021-12-07 16:02:02
1046.01,309787037,FP,08h25m40.67s,126.4194680,-60d54m27.05s,-60.9075140,-1.5360000,0.058,-0.058,0,-9.9790000,0.048,-0.048,0,2459255.7600330,0.001612,-0.001612,0,1.3038898,0.0001524,-0.0001524,0,2.0447388,0.4084549,-0.4084549,0,747.4366999,54.0300250,-54.0300250,0,4.9129908,2.7175770,-2.7175770,0,8225.7238977,,,,2428.9203951,,,,10.0119000,0.006,-0.006,0,301.2980000,2.4960000,-2.4960000,0,6762.0000000,130.2000000,-130.2000000,0,4.1100000,0.0800000,-0.0800000,0,1.7528900,0.0720352,-0.0720352,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1047.01,370745311,FP,09h38m19.57s,144.5815350,-67d30m18.35s,-67.5050970,-35.4120000,0.104,-0.104,0,24.0840000,0.128,-0.128,0,2458544.7906100,0.000920,-0.000920,0,0.6262700,0.0000200,-0.0000200,0,0.6660000,0.1690000,-0.1690000,0,1880.0000000,68.5212000,-68.5212000,0,5.7216200,0.8944620,-0.8944620,0,3235.5700000,,,,2101.0000000,,,,10.2355000,0.006,-0.006,0,134.9260000,1.0555000,-1.0555000,0,5622.0000000,131.2000000,-131.2000000,0,4.5000000,0.0700000,-0.0700000,0,0.9300000,0.0500000,-0.0500000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1048.01,384549882,FP,09h06m06.65s,136.5277020,-54d54m14.12s,-54.9039220,-10.8630000,0.096,-0.096,0,7.0630000,0.089,-0.089,0,2458518.3760000,0.000750,-0.000750,0,0.3041200,0.0000100,-0.0000100,0,0.7480000,0.1000000,-0.1000000,0,1330.0000000,3.8310700,-3.8310700,0,10.4170000,0.6680570,-0.6680570,0,280833.0000000,,,,6413.0000000,,,,8.8020000,0.006,-0.006,0,440.4260000,9.4840000,-9.4840000,0,11892.0000000,235.8000000,-235.8000000,0,4.1400000,0.0700000,-0.0700000,0,2.5200000,0.0900000,-0.0900000,0,2019-07-24 18:44:12,2021-10-29 12:59:15
1049.01,16288184,KP,16h55m04.52s,253.7688480,-28d42m38.1s,-28.7105840,-8.5680000,0.100,-0.100,0,-5.5620000,0.055,-0.055,0,2459363.8213930,0.000699,-0.000699,0,2.1805771,0.0001176,-0.0001176,0,2.9057811,0.0537194,-0.0537194,0,16604.0927085,468.6292000,-468.6292000,0,16.6900682,0.9008778,-0.9008778,0,1770.4115414,,,,1879.1758455,,,,11.0657000,0.006,-0.006,0,314.9950000,7.0655000,-7.0655000,0,6599.0000000,200.0000000,-200.0000000,0,4.2101700,1.9641100,-1.9641100,0,1.2714601,0.0635578,-0.0635578,0,2019-07-15 19:20:04,2021-10-29 12:59:15
105.01,144065872,KP,22h29m49.88s,337.4578240,-48d00m11.16s,-48.0030990,91.9760000,0.052,-0.052,0,-6.8610000,0.069,-0.069,0,2459084.5850100,0.000110,-0.000110,0,2.1846669,0.0000005,-0.0000005,0,2.8652800,0.0090748,-0.0090748,0,11708.0228549,34.9285660,-34.9285660,0,13.7028527,0.6619751,-0.6619751,0,1362.1381428,,,,1549.4409801,,,,9.4995000,0.006,-0.006,0,137.5440000,0.7905000,-0.7905000,0,5630.0000000,,,0,4.3775900,,,0,1.2382400,0.0596985,-0.0596985,0,2018-09-05 18:49:20,2021-12-08 16:02:02
1050.01,66818296,KP,15h59m50.94s,239.9622480,-28d03m42.46s,-28.0617940,-8.1000000,0.102,-0.102,0,-9.6390000,0.055,-0.055,0,2459336.8678800,0.000394,-0.000394,0,3.7355697,0.0001096,-0.0001096,0,4.3263124,0.0288109,-0.0288109,0,16789.0595610,102.8380600,-102.8380600,0,21.0809254,1.1887712,-1.1887712,0,1498.7596613,,,,1586.9116502,,,,11.0261000,0.006,-0.006,0,405.9080000,8.6000000,-8.6000000,0,6650.0000000,,,0,4.1639000,,,0,1.5732300,0.0883543,-0.0883543,0,2019-07-15 19:20:05,2021-10-29 12:59:15
1051.01,259863352,FA,02h41m27.83s,40.3659390,-71d27m45.9s,-71.4627490,168.1700000,2.000,-2.000,0,-56.0400000,2.000,-2.000,0,2458657.7366250,0.007425,-0.007425,0,21.7016690,0.0095323,-0.0095323,0,8.2676424,0.5088978,-0.5088978,0,211.6567325,25.1326920,-25.1326920,0,2.3751494,0.6983451,-0.6983451,0,52.0950000,,,,685.2000000,,,,7.1278000,0.006,-0.006,0,53.1914900,,,0,5625.0000000,80.0000000,-80.0000000,0,4.4380000,,,0,1.5648600,0.1866290,-0.1866290,0,2019-08-16 20:20:45,2021-10-29 12:59:15
1052.01,317060587,PC,22h30m02.47s,337.5102740,-75d38m47.62s,-75.6465610,-63.3270000,0.046,-0.046,0,-1.9420000,0.044,-0.044,0,2458332.9412290,0.002642,-0.002642,0,9.1398040,0.0001109,-0.0001109,0,3.0912936,0.6627002,-0.6627002,0,358.4157801,33.7214740,-33.7214740,0,3.0629855,2.8175755,-2.8175755,0,243.0117630,,,,1006.9932829,,,,9.0197000,0.006,-0.006,0,129.8040000,0.5575000,-0.5575000,0,5958.2000000,76.0000000,-76.0000000,0,4.3400000,0.1200000,-0.1200000,0,1.5800000,0.1651230,-0.1651230,0,2019-08-16 20:20:47,2021-12-08 10:10:01
1053.01,112395568,FP,19h23m54.51s,290.9771170,-33d21m05.1s,-33.3514160,-18.6920000,0.065,-0.065,0,-8.1920000,0.059,-0.059,0,2458657.9991790,0.001553,-0.001553,0,5.7426250,0.0006210,-0.0006210,0,2.8602930,0.2304990,-0.2304990,0,1105.7608670,87.9267300,-87.9267300,0,13.0885320,3.6366680,-3.6366680,0,,,,,,,,,8.8849000,0.006,-0.006,0,263.7290000,2.8735000,-2.8735000,0,5664.0000000,188.0000000,-188.0000000,0,3.2657400,0.3552610,-0.3552610,0,3.8695900,0.6445680,-0.6445680,0,2019-08-16 20:20:42,2021-10-29 12:59:15
1054.01,366989877,CP,20h08m27.4s,302.1141740,-54d19m03s,-54.3175010,1.5940000,0.054,-0.054,0,-15.9030000,0.049,-0.049,0,2458664.9708210,0.001819,-0.001819,0,15.5077301,0.0001097,-0.0001097,0,5.0493600,0.2346055,-0.2346055,0,636.1674517,29.7050040,-29.7050040,0,3.0547686,0.4154935,-0.4154935,0,104.8330856,,,,816.1018114,,,,8.4362000,0.006,-0.006,0,88.4343000,0.2817500,-0.2817500,0,6122.0000000,194.0000000,-194.0000000,0,4.3088100,0.2685550,-0.2685550,0,1.1709200,0.0546734,-0.0546734,0,2019-08-16 20:20:48,2021-12-08 16:02:02
1055.01,320004517,CP,19h33m08.79s,293.2866150,-54d31m57.82s,-54.5327280,108.4390000,0.074,-0.074,0,-82.6320000,0.052,-0.052,0,2458661.0629970,0.000839,-0.000839,0,17.4712881,0.0000684,-0.0000684,0,4.2979320,0.1572389,-0.1572389,0,1219.5496151,39.6523250,-39.6523250,0,3.4371030,0.4013165,-0.4013165,0,53.3701121,,,,689.3571404,,,,8.0888000,0.006,-0.006,0,57.2651000,0.1869500,-0.1869500,0,5783.5400000,7.8242900,-7.8242900,0,4.4992500,0.0192310,-0.0192310,0,0.9746690,0.0546984,-0.0546984,0,2019-08-16 20:20:47,2021-12-09 10:10:02
1056.01,421894914,PC,22h37m02.09s,339.2587030,-76d55m03.38s,-76.9176050,9.7160000,0.041,-0.041,0,-20.1680000,0.044,-0.044,0,2458326.0597650,0.001800,-0.001800,0,5.3079888,0.0000310,-0.0000310,0,3.1395198,0.3012694,-0.3012694,0,395.4716052,28.1858520,-28.1858520,0,2.8997170,0.6823424,-0.6823424,0,603.2343378,,,,1263.9830884,,,,9.6663000,0.006,-0.006,0,168.3540000,0.6765000,-0.6765000,0,6124.3000000,83.0000000,-83.0000000,0,4.3800000,0.1600000,-0.1600000,0,1.3696300,0.0633668,-0.0633668,0,2019-08-16 20:20:50,2021-10-29 12:59:15
